date,open,high,low,close,asset
2025-03-13,0.00010757,0.0001148,7.385e-05,7.884e-05,twrae/usd/ohlcv
2025-03-17,7.953e-05,0.00012893,7.551e-05,0.00010267,twrae/usd/ohlcv
2025-03-21,0.00010213,0.00010548,7.085e-05,9.21e-05,twrae/usd/ohlcv
2025-03-25,9.251e-05,0.00029609,7.806e-05,0.00011882,twrae/usd/ohlcv
2025-03-29,0.00011741,0.00016731,9.311e-05,9.737e-05,twrae/usd/ohlcv
2025-04-02,9.74e-05,0.00012532,8.657e-05,0.00012167,twrae/usd/ohlcv
2025-04-06,0.00011764,0.00013413,8.096e-05,9.212e-05,twrae/usd/ohlcv
2025-04-10,9.172e-05,0.00021148,8.264e-05,0.00012759,twrae/usd/ohlcv
2025-04-14,0.00012857,0.00016088,9.631e-05,0.0001056,twrae/usd/ohlcv
2025-04-18,0.00010552,0.00013045,9.271e-05,0.00011101,twrae/usd/ohlcv
2025-04-22,0.00011107,0.00014842,9.849e-05,0.00011051,twrae/usd/ohlcv
2025-04-26,0.00011077,0.00015496,9.365e-05,9.814e-05,twrae/usd/ohlcv
2025-04-30,9.753e-05,0.00010753,7.606e-05,8.477e-05,twrae/usd/ohlcv
2025-05-04,8.471e-05,0.00010617,7.459e-05,9.593e-05,twrae/usd/ohlcv
2025-05-08,9.586e-05,9.613e-05,7.779e-05,8.355e-05,twrae/usd/ohlcv
2025-05-12,8.4e-05,0.00015084,8.297e-05,0.00013952,twrae/usd/ohlcv
2025-05-16,0.00014804,0.00019711,9.632e-05,0.00012646,twrae/usd/ohlcv
2024-05-17,0.00108532,0.00110107,0.00106411,0.00109956,pepe/usd/ohlcv
2024-05-21,0.00110001,0.00130662,0.00107433,0.00125308,pepe/usd/ohlcv
2024-05-25,0.00124673,0.00166728,0.00121875,0.00162955,pepe/usd/ohlcv
2024-05-29,0.00162813,0.00207981,0.00160433,0.00168656,pepe/usd/ohlcv
2024-06-02,0.0016869,0.00172759,0.00153249,0.00163393,pepe/usd/ohlcv
2024-06-06,0.00162003,0.00188985,0.00146506,0.00170161,pepe/usd/ohlcv
2024-06-10,0.00169977,0.00192675,0.00157887,0.00186905,pepe/usd/ohlcv
2024-06-14,0.00187954,0.00194279,0.00151829,0.00152235,pepe/usd/ohlcv
2024-06-18,0.00152503,0.00169215,0.00152265,0.0016508,pepe/usd/ohlcv
2024-06-22,0.0016481,0.00177594,0.00156306,0.00158229,pepe/usd/ohlcv
2024-06-26,0.00158353,0.0015989,0.00137941,0.00140342,pepe/usd/ohlcv
2024-06-30,0.00140319,0.00151458,0.00131706,0.00141602,pepe/usd/ohlcv
2024-07-04,0.00141729,0.00143869,0.00081186,0.00084963,pepe/usd/ohlcv
2024-07-08,0.00085035,0.00086475,0.00075229,0.00076006,pepe/usd/ohlcv
2024-07-12,0.00075869,0.00084948,0.00066055,0.00071292,pepe/usd/ohlcv
2024-07-16,0.00071338,0.00073318,0.00061407,0.00063221,pepe/usd/ohlcv
2024-07-20,0.00063509,0.00074896,0.0006088,0.00071329,pepe/usd/ohlcv
2024-07-24,0.00071464,0.00074285,0.0006464,0.00069558,pepe/usd/ohlcv
2024-07-28,0.00069526,0.00071305,0.00064438,0.0006491,pepe/usd/ohlcv
2024-08-01,0.00064929,0.0006513,0.00054677,0.00057512,pepe/usd/ohlcv
2024-08-05,0.00057405,0.00059155,0.00049818,0.00052722,pepe/usd/ohlcv
2024-08-09,0.0005279,0.00057968,0.00046746,0.00056351,pepe/usd/ohlcv
2024-08-13,0.00056141,0.0006006,0.00050717,0.00051863,pepe/usd/ohlcv
2024-08-17,0.00051884,0.00057265,0.00047982,0.00049746,pepe/usd/ohlcv
2024-08-21,0.00049695,0.00084517,0.00049479,0.00058299,pepe/usd/ohlcv
2024-08-25,0.00058245,0.00069734,0.00056224,0.00065022,pepe/usd/ohlcv
2024-08-29,0.00064762,0.00077585,0.00050133,0.00052504,pepe/usd/ohlcv
2024-09-02,0.00052413,0.0005666,0.00050452,0.00056597,pepe/usd/ohlcv
2024-09-06,0.0005656,0.00057563,0.00050261,0.00051836,pepe/usd/ohlcv
2024-09-10,0.00051865,0.00055596,0.0004532,0.00045932,pepe/usd/ohlcv
2024-09-14,0.00045862,0.00046041,0.000407,0.00045302,pepe/usd/ohlcv
2024-09-18,0.00045321,0.00049188,0.000444,0.00045376,pepe/usd/ohlcv
2024-09-22,0.00045341,0.00048946,0.00043258,0.00048204,pepe/usd/ohlcv
2024-09-26,0.00048283,0.00055389,0.00042269,0.00046688,pepe/usd/ohlcv
2024-09-30,0.00046643,0.00098047,0.00046067,0.00048002,pepe/usd/ohlcv
2024-10-04,0.00047945,0.00053628,0.00046245,0.00047125,pepe/usd/ohlcv
2024-10-08,0.00047159,0.00059044,0.00042305,0.00043165,pepe/usd/ohlcv
2024-10-12,0.00043243,0.00047014,0.00042678,0.00045147,pepe/usd/ohlcv
2024-10-16,0.00045224,0.00048087,0.00043066,0.00044535,pepe/usd/ohlcv
2024-10-20,0.00044792,0.00059312,0.00043228,0.0005013,pepe/usd/ohlcv
2024-10-24,0.00050207,0.0006091,0.00046563,0.00046563,pepe/usd/ohlcv
2024-10-28,0.00046557,0.00056302,0.000455,0.00048123,pepe/usd/ohlcv
2024-11-01,0.00048116,0.00051706,0.000462,0.00050866,pepe/usd/ohlcv
2024-11-05,0.00050866,0.00054128,0.00046384,0.00046961,pepe/usd/ohlcv
2024-11-09,0.00046957,0.00051247,0.00045646,0.00049538,pepe/usd/ohlcv
2024-11-13,0.0004953,0.00084592,0.00049474,0.00080174,pepe/usd/ohlcv
2024-11-17,0.0008001,0.0008044,0.00061119,0.00067495,pepe/usd/ohlcv
2024-11-21,0.00067593,0.00068132,0.00052167,0.0005232,pepe/usd/ohlcv
2024-11-25,0.00052408,0.00061815,0.00047475,0.00060933,pepe/usd/ohlcv
2024-11-29,0.00061005,0.00062412,0.00048808,0.00055469,pepe/usd/ohlcv
2024-12-03,0.000556,0.00059478,0.0004971,0.00055348,pepe/usd/ohlcv
2024-12-07,0.00055303,0.00061688,0.00043178,0.00049039,pepe/usd/ohlcv
2024-12-11,0.00049014,0.00056928,0.00045962,0.00046598,pepe/usd/ohlcv
2024-12-15,0.00046662,0.00050111,0.00046115,0.00046577,pepe/usd/ohlcv
2024-12-19,0.00046668,0.00050442,0.00043725,0.0004522,pepe/usd/ohlcv
2024-12-23,0.00045328,0.00047948,0.00037907,0.0004202,pepe/usd/ohlcv
2024-12-27,0.00042069,0.00052006,0.00041906,0.0004657,pepe/usd/ohlcv
2024-12-31,0.00046562,0.00047334,0.0004126,0.00044309,pepe/usd/ohlcv
2025-01-04,0.00044329,0.00052038,0.00042783,0.00047603,pepe/usd/ohlcv
2025-01-08,0.0004766,0.00051146,0.00046053,0.00047064,pepe/usd/ohlcv
2025-01-12,0.00046979,0.00047783,0.00044437,0.00044579,pepe/usd/ohlcv
2025-01-16,0.00044576,0.00045693,0.00041171,0.0004552,pepe/usd/ohlcv
2025-01-20,0.00045438,0.00048888,0.00040263,0.00047563,pepe/usd/ohlcv
2025-01-24,0.00047574,0.00047987,0.0004097,0.00043042,pepe/usd/ohlcv
2025-01-28,0.00043045,0.00051185,0.00042587,0.00049232,pepe/usd/ohlcv
2025-02-01,0.00049127,0.00053707,0.00041648,0.00044505,pepe/usd/ohlcv
2025-02-05,0.00044521,0.00044665,0.00040133,0.00040977,pepe/usd/ohlcv
2025-02-09,0.00040982,0.00042236,0.00039939,0.0004158,pepe/usd/ohlcv
2025-02-13,0.00041552,0.00043802,0.00037458,0.00040833,pepe/usd/ohlcv
2025-02-17,0.00040728,0.00047354,0.00039655,0.00045915,pepe/usd/ohlcv
2025-02-21,0.000459,0.00046456,0.00044697,0.00045651,pepe/usd/ohlcv
2025-02-25,0.00045637,0.00053384,0.0004392,0.00046008,pepe/usd/ohlcv
2025-03-01,0.00046303,0.00047759,0.00039925,0.00041018,pepe/usd/ohlcv
2025-03-05,0.00040959,0.00043076,0.00037551,0.00040237,pepe/usd/ohlcv
2025-03-09,0.00040215,0.00040837,0.0003478,0.00036632,pepe/usd/ohlcv
2025-03-13,0.00036339,0.00037117,0.00025748,0.00027062,pepe/usd/ohlcv
2025-03-17,0.00027217,0.00030359,0.00024795,0.00028439,pepe/usd/ohlcv
2025-03-21,0.00028696,0.00031467,0.0002481,0.0003003,pepe/usd/ohlcv
2025-03-25,0.00029997,0.00032411,0.00029301,0.00030604,pepe/usd/ohlcv
2025-03-29,0.00030596,0.00033625,0.00030149,0.00030418,pepe/usd/ohlcv
2025-04-02,0.00030411,0.00030584,0.00016619,0.00016619,pepe/usd/ohlcv
2025-04-06,0.00016619,0.00019372,7.618e-05,0.00016462,pepe/usd/ohlcv
2025-04-10,0.00016431,0.00049243,0.00012187,0.00014144,pepe/usd/ohlcv
2025-04-14,0.00014172,0.00030225,0.00013249,0.00016845,pepe/usd/ohlcv
2025-04-18,0.00016876,0.00025724,0.00016718,0.00019688,pepe/usd/ohlcv
2025-04-22,0.00019672,0.00022956,0.00018558,0.00020237,pepe/usd/ohlcv
2025-04-26,0.00020248,0.00028169,0.00019845,0.00022758,pepe/usd/ohlcv
2025-04-30,0.0002273,0.00025274,0.00010767,0.00011431,pepe/usd/ohlcv
2025-05-04,0.00011469,0.00024724,0.00011468,0.00018008,pepe/usd/ohlcv
2025-05-08,0.00017995,0.00023016,0.00017521,0.00020142,pepe/usd/ohlcv
2025-05-12,0.00020145,0.00028856,0.00020136,0.00026988,pepe/usd/ohlcv
2025-05-16,0.00027011,0.00033564,0.00025393,0.00025973,pepe/usd/ohlcv
2024-05-17,175.76,181.79,174.75,175.99,jitosol/usd/ohlcv
2024-05-21,176.26,208.61,176.26,206.33,jitosol/usd/ohlcv
2024-05-25,206.47,207.6,181.28,185.86,jitosol/usd/ohlcv
2024-05-29,185.84,191.71,179.3,187.98,jitosol/usd/ohlcv
2024-06-02,187.67,192.54,182.45,185.41,jitosol/usd/ohlcv
2024-06-06,185.47,195.05,180.13,193.41,jitosol/usd/ohlcv
2024-06-10,193.15,194.03,175.15,180.59,jitosol/usd/ohlcv
2024-06-14,180.58,180.92,163.26,164.35,jitosol/usd/ohlcv
2024-06-18,164.58,168.63,156.39,160.39,jitosol/usd/ohlcv
2024-06-22,160.37,160.49,144.17,150.15,jitosol/usd/ohlcv
2024-06-26,150.28,155.86,138.43,153.03,jitosol/usd/ohlcv
2024-06-30,153.1,167.78,151.33,156.6,jitosol/usd/ohlcv
2024-07-04,156.74,173.05,153.75,157.86,jitosol/usd/ohlcv
2024-07-08,157.61,161.7,136.05,148.85,jitosol/usd/ohlcv
2024-07-12,149.11,163.13,143.63,153.09,jitosol/usd/ohlcv
2024-07-16,152.98,179.49,150.75,179.49,jitosol/usd/ohlcv
2024-07-20,179.58,192.25,171.96,190.12,jitosol/usd/ohlcv
2024-07-24,190.07,207.68,188.21,194.21,jitosol/usd/ohlcv
2024-07-28,194.45,211.71,187.45,208.07,jitosol/usd/ohlcv
2024-08-01,207.19,218.31,193.83,193.91,jitosol/usd/ohlcv
2024-08-05,193.59,194.38,149.19,154.98,jitosol/usd/ohlcv
2024-08-09,155.56,183.81,125.15,183.81,jitosol/usd/ohlcv
2024-08-13,183.98,183.98,159.5,165.47,jitosol/usd/ohlcv
2024-08-17,165.35,170.74,154.42,157.45,jitosol/usd/ohlcv
2024-08-21,157.17,168.13,155.97,161.26,jitosol/usd/ohlcv
2024-08-25,161.19,183.74,157.64,181.99,jitosol/usd/ohlcv
2024-08-29,182.12,183.4,159.98,163.26,jitosol/usd/ohlcv
2024-09-02,163.18,166.87,145.48,146.26,jitosol/usd/ohlcv
2024-09-06,146.01,155.68,140.64,146.69,jitosol/usd/ohlcv
2024-09-10,146.84,154.81,137.55,153.37,jitosol/usd/ohlcv
2024-09-14,153.39,159.04,146.01,157.86,jitosol/usd/ohlcv
2024-09-18,158.2,158.88,147.16,149.63,jitosol/usd/ohlcv
2024-09-22,149.71,172.56,144.77,170.36,jitosol/usd/ohlcv
2024-09-26,170.35,174.94,160.92,168.56,jitosol/usd/ohlcv
2024-09-30,168.6,184.02,167.44,180.95,jitosol/usd/ohlcv
2024-10-04,180.91,181.55,152.44,156.06,jitosol/usd/ohlcv
2024-10-08,156.02,173.06,155.31,164.96,jitosol/usd/ohlcv
2024-10-12,164.63,167.28,155.11,166.14,jitosol/usd/ohlcv
2024-10-16,166.34,181.25,165.33,177.2,jitosol/usd/ohlcv
2024-10-20,177.21,182.85,169.47,182.57,jitosol/usd/ohlcv
2024-10-24,182.61,199.25,180.67,196.32,jitosol/usd/ohlcv
2024-10-28,195.9,204.96,184.07,202.86,jitosol/usd/ohlcv
2024-11-01,202.74,209.33,192.63,193.66,jitosol/usd/ohlcv
2024-11-05,193.31,199.47,178.6,180.94,jitosol/usd/ohlcv
2024-11-09,181.15,235.8,180.4,230.07,jitosol/usd/ohlcv
2024-11-13,229.95,257.89,225.56,244.11,jitosol/usd/ohlcv
2024-11-17,243.77,256.35,232.94,249.19,jitosol/usd/ohlcv
2024-11-21,248.83,285.94,245.37,272.86,jitosol/usd/ohlcv
2024-11-25,272.18,304.59,266.35,291.91,jitosol/usd/ohlcv
2024-11-29,292.53,296.16,260.86,275.29,jitosol/usd/ohlcv
2024-12-03,274.94,284.85,256.22,261.07,jitosol/usd/ohlcv
2024-12-07,261.15,284.98,251.29,274.73,jitosol/usd/ohlcv
2024-12-11,274.23,281.97,236.69,247.48,jitosol/usd/ohlcv
2024-12-15,247.5,271.77,245.82,255.37,jitosol/usd/ohlcv
2024-12-19,255.46,265.59,238.12,238.12,jitosol/usd/ohlcv
2024-12-23,239.39,245.47,205.15,209.36,jitosol/usd/ohlcv
2024-12-27,209.24,234.85,205.72,219.29,jitosol/usd/ohlcv
2024-12-31,219.05,229.25,212.99,222.04,jitosol/usd/ohlcv
2025-01-04,222.11,255.72,218.91,253.57,jitosol/usd/ohlcv
2025-01-08,254.06,259.72,236.08,236.34,jitosol/usd/ohlcv
2025-01-12,236.18,237.04,213.34,219.41,jitosol/usd/ohlcv
2025-01-16,219.59,240.51,202.37,240.51,jitosol/usd/ohlcv
2025-01-20,240.98,339.52,232.33,271.45,jitosol/usd/ohlcv
2025-01-24,271.01,317.69,270.19,297.31,jitosol/usd/ohlcv
2025-01-28,297.5,315.93,260.52,275.53,jitosol/usd/ohlcv
2025-02-01,275.76,286.85,262.05,271.66,jitosol/usd/ohlcv
2025-02-05,271.61,274.77,209.61,242.81,jitosol/usd/ohlcv
2025-02-09,243.31,245.53,221.62,235.52,jitosol/usd/ohlcv
2025-02-13,234.92,245.44,223.46,231.12,jitosol/usd/ohlcv
2025-02-17,231.09,242.56,220.21,221.98,jitosol/usd/ohlcv
2025-02-21,221.86,223.42,190.47,207.69,jitosol/usd/ohlcv
2025-02-25,207.88,212.88,166.16,166.3,jitosol/usd/ohlcv
2025-03-01,167.56,175.33,149.57,175.33,jitosol/usd/ohlcv
2025-03-05,174.9,210.82,156.6,171.71,jitosol/usd/ohlcv
2025-03-09,171.27,180.66,160.37,162.12,jitosol/usd/ohlcv
2025-03-13,162.2,165.41,134.38,149.69,jitosol/usd/ohlcv
2025-03-17,149.76,161.83,143.63,149.65,jitosol/usd/ohlcv
2025-03-21,149.53,161.3,144.77,151.52,jitosol/usd/ohlcv
2025-03-25,151.58,172.27,148.74,167.39,jitosol/usd/ohlcv
2025-03-29,167.45,174.89,152.34,153.89,jitosol/usd/ohlcv
2025-04-02,154.09,155.02,146.46,150.87,jitosol/usd/ohlcv
2025-04-06,150.83,160.72,133.89,142.93,jitosol/usd/ohlcv
2025-04-10,143.19,144.03,115.57,141.78,jitosol/usd/ohlcv
2025-04-14,142.08,159.59,129.73,153.56,jitosol/usd/ohlcv
2025-04-18,153.6,162.31,147.91,160.93,jitosol/usd/ohlcv
2025-04-22,161.06,170.57,158.49,163.24,jitosol/usd/ohlcv
2025-04-26,163.35,186.41,162.14,180.71,jitosol/usd/ohlcv
2025-04-30,180.67,183.15,173.6,175.61,jitosol/usd/ohlcv
2025-05-04,175.34,184.32,169.33,175.9,jitosol/usd/ohlcv
2025-05-08,175.84,179.17,169.8,176.55,jitosol/usd/ohlcv
2025-05-12,176.64,215.54,176.64,207.7,jitosol/usd/ohlcv
2025-05-16,207.75,221.57,200.8,203.08,jitosol/usd/ohlcv
2025-05-08,0.00168545,0.00196265,0.00131785,0.00137615,stickman/usd/ohlcv
2025-05-12,0.00139301,0.00355999,0.00114197,0.00200106,stickman/usd/ohlcv
2025-05-16,0.00199019,0.00210521,0.00027706,0.00028409,stickman/usd/ohlcv
2024-09-14,3.346e-05,6.067e-05,2.84e-05,3.23e-05,wukong/usd/ohlcv
2024-09-18,3.248e-05,3.335e-05,1.187e-05,1.493e-05,wukong/usd/ohlcv
2024-09-22,1.479e-05,1.945e-05,3.77e-06,6.19e-06,wukong/usd/ohlcv
2024-09-26,6.21e-06,1.418e-05,5.54e-06,7.9e-06,wukong/usd/ohlcv
2024-09-30,7.97e-06,8.41e-06,6.15e-06,6.31e-06,wukong/usd/ohlcv
2024-10-04,6.31e-06,7.88e-06,4.44e-06,4.55e-06,wukong/usd/ohlcv
2024-10-08,4.55e-06,5.88e-06,4.5e-06,5.67e-06,wukong/usd/ohlcv
2024-10-12,5.67e-06,0.00043436,5.1e-06,5.52e-06,wukong/usd/ohlcv
2024-10-16,5.53e-06,5.9e-06,4.64e-06,5.13e-06,wukong/usd/ohlcv
2024-10-20,5.14e-06,0.00029605,4.17e-06,0.00026986,wukong/usd/ohlcv
2024-10-24,0.00027028,0.00029585,4.12e-06,4.27e-06,wukong/usd/ohlcv
2024-10-28,4.27e-06,0.00032407,3.76e-06,4.12e-06,wukong/usd/ohlcv
2024-11-01,4.12e-06,0.00031088,3.87e-06,0.0002602,wukong/usd/ohlcv
2024-11-05,0.00025995,0.00027382,0.00022131,0.00022374,wukong/usd/ohlcv
2024-11-09,0.00022387,0.00024141,3.97e-06,0.00024019,wukong/usd/ohlcv
2024-11-13,0.00024023,0.00029421,4.62e-06,5.1e-06,wukong/usd/ohlcv
2024-11-17,5.07e-06,0.00028264,5.05e-06,0.00028248,wukong/usd/ohlcv
2024-11-21,0.00028242,0.00028534,6.77e-06,7.57e-06,wukong/usd/ohlcv
2024-11-25,7.46e-06,0.0002284,7.14e-06,7.64e-06,wukong/usd/ohlcv
2024-11-29,7.63e-06,0.00030649,7.36e-06,0.00024031,wukong/usd/ohlcv
2024-12-03,0.00024036,0.00024145,7.34e-06,8.98e-06,wukong/usd/ohlcv
2024-12-07,8.98e-06,0.00027181,8.23e-06,9.11e-06,wukong/usd/ohlcv
2024-12-11,9.11e-06,0.00025996,7.7e-06,8.1e-06,wukong/usd/ohlcv
2024-12-15,8.11e-06,0.00026713,7.94e-06,8.42e-06,wukong/usd/ohlcv
2024-12-19,8.42e-06,0.00034785,7.97e-06,0.00024106,wukong/usd/ohlcv
2024-12-23,0.00024092,0.00024192,4.99e-06,0.00020125,wukong/usd/ohlcv
2024-12-27,0.00020151,0.00020519,0.00018929,0.00019434,wukong/usd/ohlcv
2024-12-31,0.00019427,0.00019706,5.09e-06,0.00018672,wukong/usd/ohlcv
2025-01-04,0.00018661,0.00020675,4.96e-06,0.00019042,wukong/usd/ohlcv
2025-01-08,0.00019061,0.00019642,0.00016611,0.00016645,wukong/usd/ohlcv
2025-01-12,0.00016642,0.00017206,5.03e-06,5.07e-06,wukong/usd/ohlcv
2025-01-16,5.07e-06,0.00016446,4.62e-06,5.17e-06,wukong/usd/ohlcv
2025-01-20,5.18e-06,0.00031196,5.12e-06,0.00015852,wukong/usd/ohlcv
2025-01-24,0.00016047,0.00018587,0.0001578,0.00016195,wukong/usd/ohlcv
2025-01-28,0.00016197,0.00017059,4.1e-06,0.00016567,wukong/usd/ohlcv
2025-02-01,0.0001655,0.00018475,3.5e-06,0.00016064,wukong/usd/ohlcv
2025-02-05,0.00016117,0.00016117,0.00012837,0.00013725,wukong/usd/ohlcv
2025-02-09,0.00013682,0.00013745,0.00013008,0.00013019,wukong/usd/ohlcv
2025-02-13,0.00013012,0.00013259,0.00012894,0.0001298,wukong/usd/ohlcv
2025-02-17,0.0001292,0.00013593,0.00012541,0.00012943,wukong/usd/ohlcv
2025-02-21,0.0001293,0.00012951,0.0001152,0.00011863,wukong/usd/ohlcv
2025-02-25,0.00011844,0.00011863,2.61e-06,2.61e-06,wukong/usd/ohlcv
2025-03-01,2.62e-06,2.64e-06,2.32e-06,2.6e-06,wukong/usd/ohlcv
2025-03-05,2.6e-06,2.94e-06,2.36e-06,2.42e-06,wukong/usd/ohlcv
2025-03-09,2.54e-06,2.67e-06,2.24e-06,2.29e-06,wukong/usd/ohlcv
2025-03-13,1.98e-06,2.26e-06,1.91e-06,2.26e-06,wukong/usd/ohlcv
2025-03-17,2.26e-06,2.73e-06,1.93e-06,1.95e-06,wukong/usd/ohlcv
2025-03-21,1.95e-06,1.98e-06,1.95e-06,1.97e-06,wukong/usd/ohlcv
2025-03-29,2.12e-06,2.14e-06,1.97e-06,1.97e-06,wukong/usd/ohlcv
2025-04-02,1.84e-06,1.9e-06,1.19e-06,1.19e-06,wukong/usd/ohlcv
2025-04-06,1.19e-06,1.96e-06,1.18e-06,1.85e-06,wukong/usd/ohlcv
2025-04-10,1.5e-06,1.63e-06,1.5e-06,1.58e-06,wukong/usd/ohlcv
2025-04-14,1.67e-06,1.69e-06,1.65e-06,1.68e-06,wukong/usd/ohlcv
2025-04-26,1.83e-06,1.83e-06,1.81e-06,1.81e-06,wukong/usd/ohlcv
2025-04-30,1.81e-06,1.83e-06,1.81e-06,1.83e-06,wukong/usd/ohlcv
2025-05-04,1.85e-06,1.89e-06,1.83e-06,1.85e-06,wukong/usd/ohlcv
2025-05-08,1.85e-06,1.87e-06,1.85e-06,1.86e-06,wukong/usd/ohlcv
2025-05-12,2.09e-06,2.55e-06,2.09e-06,2.5e-06,wukong/usd/ohlcv
2025-05-16,2.57e-06,2.6e-06,2.47e-06,2.6e-06,wukong/usd/ohlcv
2025-05-16,0.00506843,0.00599894,0.00363562,0.00420341,ikun/usd/ohlcv
2025-05-12,0.00034953,0.00145338,0.00012238,0.00023406,chewy/usd/ohlcv
2025-05-16,0.00025583,0.0002857,3.023e-05,3.07e-05,chewy/usd/ohlcv
2025-04-02,0.0035218,0.00576337,0.00191347,0.00269827,house/usd/ohlcv
2025-04-06,0.00276344,0.012087,0.00227079,0.00812531,house/usd/ohlcv
2025-04-10,0.00813495,0.01167931,0.00275583,0.01132504,house/usd/ohlcv
2025-04-14,0.01134202,0.01979179,0.00980035,0.01217865,house/usd/ohlcv
2025-04-18,0.01234189,0.01879856,0.00854582,0.00884633,house/usd/ohlcv
2025-04-22,0.00886218,0.01209514,0.00544251,0.00724358,house/usd/ohlcv
2025-04-26,0.00728701,0.04266608,0.00703898,0.03332054,house/usd/ohlcv
2025-04-30,0.03320852,0.088063,0.02937542,0.078907,house/usd/ohlcv
2025-05-04,0.077796,0.117813,0.057959,0.070923,house/usd/ohlcv
2025-05-08,0.070432,0.096886,0.04156655,0.04327583,house/usd/ohlcv
2025-05-12,0.04326686,0.084489,0.0412304,0.066225,house/usd/ohlcv
2025-05-16,0.066699,0.07011,0.03570082,0.04719974,house/usd/ohlcv
2025-05-12,0.00071938,0.00529125,0.00056907,0.0036469,com/usd/ohlcv
2025-05-16,0.00332625,0.00759751,0.00158796,0.00646688,com/usd/ohlcv
2024-05-17,0.531725,0.539084,0.448521,0.448521,popcat/usd/ohlcv
2024-05-21,0.448833,0.484593,0.336794,0.415243,popcat/usd/ohlcv
2024-05-25,0.412,0.449851,0.355711,0.381661,popcat/usd/ohlcv
2024-05-29,0.381128,0.537773,0.377154,0.476758,popcat/usd/ohlcv
2024-06-02,0.479422,0.553608,0.380197,0.38244,popcat/usd/ohlcv
2024-06-06,0.381214,0.524658,0.371611,0.484027,popcat/usd/ohlcv
2024-06-10,0.4815,0.484277,0.347362,0.388409,popcat/usd/ohlcv
2024-06-14,0.388055,0.395637,0.270651,0.272819,popcat/usd/ohlcv
2024-06-18,0.273918,0.317215,0.240446,0.276128,popcat/usd/ohlcv
2024-06-22,0.275679,0.313293,0.218457,0.248808,popcat/usd/ohlcv
2024-06-26,0.248239,0.475513,0.239021,0.455274,popcat/usd/ohlcv
2024-06-30,0.455102,0.668131,0.446335,0.604788,popcat/usd/ohlcv
2024-07-04,0.604399,0.701878,0.459851,0.474659,popcat/usd/ohlcv
2024-07-08,0.473637,0.554015,0.355207,0.398389,popcat/usd/ohlcv
2024-07-12,0.397437,0.547556,0.37443,0.446287,popcat/usd/ohlcv
2024-07-16,0.44724,0.768163,0.432101,0.765474,popcat/usd/ohlcv
2024-07-20,0.766532,0.944936,0.693065,0.927891,popcat/usd/ohlcv
2024-07-24,0.929416,0.993904,0.781208,0.842896,popcat/usd/ohlcv
2024-07-28,0.838715,0.959104,0.744631,0.830929,popcat/usd/ohlcv
2024-08-01,0.824249,0.873861,0.653184,0.656249,popcat/usd/ohlcv
2024-08-05,0.657276,0.731258,0.410575,0.470973,popcat/usd/ohlcv
2024-08-09,0.472472,0.651809,0.261748,0.64377,popcat/usd/ohlcv
2024-08-13,0.639443,0.668921,0.510554,0.556786,popcat/usd/ohlcv
2024-08-17,0.556365,0.597105,0.418648,0.431419,popcat/usd/ohlcv
2024-08-21,0.430004,0.51176,0.384539,0.43726,popcat/usd/ohlcv
2024-08-25,0.435338,0.784563,0.424121,0.751304,popcat/usd/ohlcv
2024-08-29,0.752973,0.802211,0.641292,0.664549,popcat/usd/ohlcv
2024-09-02,0.663575,0.745162,0.523942,0.535449,popcat/usd/ohlcv
2024-09-06,0.53518,0.626869,0.526343,0.530644,popcat/usd/ohlcv
2024-09-10,0.530447,0.641318,0.466876,0.607864,popcat/usd/ohlcv
2024-09-14,0.608809,0.750533,0.547184,0.7288,popcat/usd/ohlcv
2024-09-18,0.729112,0.750837,0.666215,0.705946,popcat/usd/ohlcv
2024-09-22,0.706286,0.959397,0.657215,0.92232,popcat/usd/ohlcv
2024-09-26,0.919974,1.071,0.816876,0.981465,popcat/usd/ohlcv
2024-09-30,0.982617,1.079,0.898077,0.989299,popcat/usd/ohlcv
2024-10-04,0.989219,1.068,0.906326,0.955605,popcat/usd/ohlcv
2024-10-08,0.956398,1.47,0.940573,1.27,popcat/usd/ohlcv
2024-10-12,1.27,1.35,1.12,1.35,popcat/usd/ohlcv
2024-10-16,1.35,1.54,1.26,1.28,popcat/usd/ohlcv
2024-10-20,1.29,1.42,1.19,1.26,popcat/usd/ohlcv
2024-10-24,1.26,1.5,1.23,1.49,popcat/usd/ohlcv
2024-10-28,1.49,1.67,1.31,1.56,popcat/usd/ohlcv
2024-11-01,1.56,1.8,1.44,1.56,popcat/usd/ohlcv
2024-11-05,1.56,1.69,1.18,1.21,popcat/usd/ohlcv
2024-11-09,1.22,1.66,1.2,1.52,popcat/usd/ohlcv
2024-11-13,1.52,1.74,1.38,1.72,popcat/usd/ohlcv
2024-11-17,1.7,1.99,1.39,1.74,popcat/usd/ohlcv
2024-11-21,1.74,2.05,1.49,1.51,popcat/usd/ohlcv
2024-11-25,1.51,1.63,1.36,1.44,popcat/usd/ohlcv
2024-11-29,1.45,1.48,1.21,1.26,popcat/usd/ohlcv
2024-12-03,1.26,1.4,1.13,1.22,popcat/usd/ohlcv
2024-12-07,1.22,1.46,1.2,1.43,popcat/usd/ohlcv
2024-12-11,1.43,1.59,1.034,1.17,popcat/usd/ohlcv
2024-12-15,1.17,1.29,1.082,1.085,popcat/usd/ohlcv
2024-12-19,1.082,1.17,0.827174,0.827174,popcat/usd/ohlcv
2024-12-23,0.82673,0.870332,0.647151,0.764653,popcat/usd/ohlcv
