statusCode,data
200,"{'rank': 40, 'price': 0.00030798110576699974, 'price24h': 0.0006924264717472548, 'variation24h': -55.52147147265376, 'creationTime': '2025-04-25T22:42:07.049Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': 'Eph5WmFa4x5ZbdYQeij96rJPd1n6iWijhaXGZ5RtZrLy', 'mainToken': {'name': 'Fotzen Fritz ', 'symbol': 'FTZNFRTZ', 'address': '4Ge6ejgv7KJHqDgML3w2S48rntuZQ4KZ9WGEVeibpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 41, 'price': 0.001365605853511056, 'price24h': 0.0030662226268995925, 'variation24h': -55.46292557067564, 'creationBlock': 339875894, 'creationTime': '2025-05-14T03:11:51.052Z', 'exchange': {'name': 'Meteora DLMM', 'factory': 'lbuzkhrxpf3xupbcjp4yztkglccjzhtsdm9yuvapwxo'}, 'address': '7taMQmUR5yeqKpDSHN6Tn1FhsPfqKNqavTurqL29VkKA', 'mainToken': {'name': 'BelieveScreener', 'symbol': 'BSCREENER', 'address': '4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 42, 'price': 0.0011594689872351602, 'price24h': 0.002602388420011114, 'variation24h': -55.445967315278466, 'creationBlock': 336572865, 'creationTime': '2025-04-29T00:53:19.437Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': '6W59P1TZCbckw6V87mATngoVzvgybMERJzesokeMM2ms', 'mainToken': {'name': 'Aurascope\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'symbol': 'AURA\x00\x00\x00\x00\x00\x00', 'address': 'CMkj12qHC9RjAUs1MED38Bt7gfyP3TbEpa1mcBno3RUY'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 43, 'price': 0.013077753452934385, 'price24h': 0.02766250929181096, 'variation24h': -52.723907600075, 'creationBlock': 339778845, 'creationTime': '2025-05-13T16:28:19.591Z', 'exchange': {'name': 'Meteora DLMM', 'factory': 'lbuzkhrxpf3xupbcjp4yztkglccjzhtsdm9yuvapwxo'}, 'address': 'B5G6DGa5Etn5uzER2p6UiF5W9SbnecnpfUtNABKZhoJ', 'mainToken': {'name': 'Dupe\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'symbol': 'DUPE\x00\x00\x00\x00\x00\x00', 'address': 'fRfKGCriduzDwSudCwpL7ySCEiboNuryhZDVJtr1a1C'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 44, 'price': 0.01315743806181547, 'price24h': 0.027745049428023666, 'variation24h': -52.577348633137035, 'creationTime': '2025-04-29T01:43:48.331Z', 'exchange': {'name': 'Meteora DLMM', 'factory': 'lbuzkhrxpf3xupbcjp4yztkglccjzhtsdm9yuvapwxo'}, 'address': '7amQLcBtTemJ6GfBaufKDFBCuXaZsBLkSyBXjcuULTKB', 'mainToken': {'name': 'Dupe\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'symbol': 'DUPE\x00\x00\x00\x00\x00\x00', 'address': 'fRfKGCriduzDwSudCwpL7ySCEiboNuryhZDVJtr1a1C'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 45, 'price': 0.00137105556437518, 'price24h': 0.0028790885762706923, 'variation24h': -52.37883350740393, 'creationBlock': 339874796, 'creationTime': '2025-05-14T03:04:31.725Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': 'FRSyH7ZYF8JwVbMBpHTtBoBhtNDQg5UJeUDF8MFR99dq', 'mainToken': {'name': 'BelieveScreener', 'symbol': 'BSCREENER', 'address': '4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 46, 'price': 0.00042000732391421616, 'price24h': 0.0008806522906089204, 'variation24h': -52.3072467541298, 'creationBlock': 337671631, 'creationTime': '2025-05-04T01:25:32.498Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': 'HqR7i6ZJPJKP3iYMqMFPCd9DK7cbH5R3JJ5xyoNznWaz', 'mainToken': {'name': 'sociove', 'symbol': 'AICREATOR', 'address': 'GQgpvgiSzHXyST3kCYBXpykjtcqwS7QXsuif2Foc4aB2'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 47, 'price': 0.013504181219221924, 'price24h': 0.027881378487846987, 'variation24h': -51.5655898250936, 'creationBlock': 339800752, 'creationTime': '2025-05-13T18:53:19.217Z', 'exchange': {'name': 'Meteora DLMM', 'factory': 'lbuzkhrxpf3xupbcjp4yztkglccjzhtsdm9yuvapwxo'}, 'address': 'BRreTLeYf1yFTFaxbg6kpy471MZk17u1YxADfWd47DMY', 'mainToken': {'name': 'Dupe\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'symbol': 'DUPE\x00\x00\x00\x00\x00\x00', 'address': 'fRfKGCriduzDwSudCwpL7ySCEiboNuryhZDVJtr1a1C'}, 'sideToken': {'name': 'USD Coin', 'symbol': 'USDC', 'address': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}}"
200,"{'rank': 48, 'price': 0.013530968426244816, 'price24h': 0.027930468835373357, 'variation24h': -51.55481096290039, 'creationTime': '2025-04-29T03:32:19.850Z', 'exchange': {'name': 'Meteora DLMM', 'factory': 'lbuzkhrxpf3xupbcjp4yztkglccjzhtsdm9yuvapwxo'}, 'address': 'GuMdi5FqCXpCUj64E2Zy3GFdyegmtTvjyKCqQ2URnPCJ', 'mainToken': {'name': 'Dupe\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'symbol': 'DUPE\x00\x00\x00\x00\x00\x00', 'address': 'fRfKGCriduzDwSudCwpL7ySCEiboNuryhZDVJtr1a1C'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 49, 'price': 0.01359462160405042, 'price24h': 0.028029640327240566, 'variation24h': -51.499122195875955, 'creationBlock': 336572168, 'creationTime': '2025-04-29T00:48:42.855Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': '2vh4287iSY87oZxdT9LpS8vnRZzaWeJ47WiR71A9tX4P', 'mainToken': {'name': 'Dupe\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'symbol': 'DUPE\x00\x00\x00\x00\x00\x00', 'address': 'fRfKGCriduzDwSudCwpL7ySCEiboNuryhZDVJtr1a1C'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 50, 'price': 0.013571395145429807, 'price24h': 0.027815710398984755, 'variation24h': -51.20960438988051, 'creationBlock': 336746586, 'creationTime': '2025-04-29T19:58:15.188Z', 'exchange': {'name': 'Orca Whirlpool', 'factory': 'whirlbmiicvdio4qvufm5kag6ct8vwpyzgff3uctycc'}, 'address': 'GDL9697QALucFPpMt2q9xJKYQsqYYsXmNt2jSii8g3Fa', 'mainToken': {'name': 'Dupe\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'symbol': 'DUPE\x00\x00\x00\x00\x00\x00', 'address': 'fRfKGCriduzDwSudCwpL7ySCEiboNuryhZDVJtr1a1C'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
