date,open,high,low,price,token_address,returns,log_returns,sma_10,sma_50,ema_10,ema_50,volatility_10,volatility_50,rsi_14,macd,macd_signal,macd_histogram,momentum_1,momentum_5,momentum_10,return,log_return,macd_diff,bb_high,bb_low,bb_width,price_lag_1,price_lag_2,price_lag_3,volume_sma_10,volume_sma_50,action_label
2025-01-20,0.00087222,0.00093001,0.00076151,0.00076924,nitro,-0.1106846401072857,-0.1173033708346461,0.000882573,0.0009592115384615384,0.0008986710609344507,0.001103737125874515,1.4301634176465259,,29.25219702190995,-0.00010727625972360439,-7.912003899881321e-05,-6.767471294965827e-06,-9.573999999999997e-05,-5.9379999999999936e-05,-0.00030214,-0.11068464010728574,-0.11730337083464613,-2.815622072479118e-05,0.0013007050376987888,0.000617718039224288,71.20295900213324,0.00086498,0.00082365,0.0008359,,,1
2025-01-24,0.00076709,0.00081864,0.00068513,0.00070883,nitro,-0.0785320576153085,-0.0817872909910218,0.000841528,0.0009413271428571429,0.0008641545044009142,0.0010882505719186518,1.3791650493192864,,26.724346668328266,-0.00011633834286286192,-8.656369977162295e-05,-2.9149941553837272e-06,-6.041e-05,-0.00022271,-0.00041045000000000003,-0.07853205761530857,-0.08178729099102186,-2.977464309123897e-05,0.0012947677318779103,0.0005878865538363754,75.09410340553752,0.00076924,0.00086498,0.00082365,,,1
2025-01-28,0.00069944,0.00072629,0.00060852,0.00065385,nitro,-0.077564437171113,-0.0807377560991134,0.0008134580000000001,0.000922162,0.0008259173217825661,0.0010712152553728222,1.1835215696805166,,24.637590586535495,-0.00012649834141512497,-9.455062810032335e-05,-2.594083258757517e-07,-5.4980000000000046e-05,-0.00018205,-0.00028070000000000005,-0.07756443717111305,-0.08073775609911348,-3.194771331480162e-05,0.001292514783902052,0.0005518092160979479,80.32271637782776,0.00070883,0.00076924,0.00086498,,,1
2025-02-01,0.00065294,0.00066338,0.00060604,0.00063789,nitro,-0.0244092681807753,-0.0247121126657915,0.0007911,0.000904395,0.0007917305360039177,0.0010542221081032998,1.1561211366335669,,24.050504725916994,-0.00013429004009379126,-0.00010249851049901694,9.489657064283424e-07,-1.5959999999999976e-05,-0.00018575999999999998,-0.00022358000000000002,-0.02440926818077538,-0.0247121126657915,-3.179152959477432e-05,0.0012884895038008225,0.0005203004961991775,84.93954606136091,0.00065385,0.00070883,0.00076924,,,1
2025-02-05,0.00063612,0.00065281,0.00042465,0.00044064,nitro,-0.3092225932370784,-0.3699376391464297,0.000749514,0.0008771152941176472,0.0007278958930941144,0.0010301600646482683,2.045371925212869,,18.259427546997614,-0.00015459931922842966,-0.0001129186722448995,1.3055265386618622e-08,-0.00019725,-0.00042434,-0.00041585999999999994,-0.30922259323707846,-0.3699376391464297,-4.168064698353017e-05,0.0013089464025585527,0.0004452841856767416,98.46621335575166,0.00063789,0.00065385,0.00070883,,,1
2025-02-09,0.00044069,0.00334855,0.0004056,0.00043567,nitro,-0.0112790486564996,-0.0113431395040365,0.000710219,0.0008525905555555555,0.000674763912531548,0.0010068467287797087,2.0581813938429177,,18.140900338659947,-0.00016914579924299318,-0.00012416409764451824,-1.175676475464883e-06,-4.970000000000029e-06,-0.00033357000000000005,-0.00039295,-0.011279048656499646,-0.011343139504036502,-4.4981701598474937e-05,0.001318442121971403,0.00038673898913970794,109.27908205886577,0.00044064,0.00063789,0.00065385,,,1
2025-02-13,0.0004358,0.00046759,0.00041293,0.00046333,nitro,0.0634884201345056,0.0615544671498913,0.0006633979999999999,0.0008321031578947369,0.0006363213829803574,0.000985532347258936,1.9364609264559902,,21.206407060221864,-0.00017640853088696196,-0.000134612984293007,-2.032213004766813e-06,2.7660000000000043e-05,-0.0002455,-0.00046821,0.06348842013450562,0.06155446714989134,-4.1795546593954955e-05,0.0013177125770807905,0.0003464937387086835,116.71856177416029,0.00043567,0.00044064,0.00063789,,,1
2025-02-17,0.00046491,0.00048338,0.00043871,0.000461,nitro,-0.0050288131569292,-0.0050415001894962,0.000625908,0.0008135480000000001,0.0006044447678930197,0.0009649624512879973,1.948356919748656,,21.134608135946635,-0.00018027422056942223,-0.00014374523154829006,-2.629726773146047e-06,-2.3300000000000404e-06,-0.00019285,-0.0003749,-0.005028813156929268,-0.005041500189496295,-3.652898902113216e-05,0.0013137399809673084,0.00031335601903269175,122.96557325869114,0.00046333,0.00043567,0.00044064,,,1
2025-02-21,0.00046103,0.0004779,0.00040617,0.0004306,nitro,-0.0659436008676789,-0.0682184580663858,0.000586603,0.000795312380952381,0.0005728366282761069,0.0009440070610414092,1.9323950215043888,,20.174846409473517,-0.00018367355897511704,-0.00015173089703365546,-3.693191988363782e-06,-3.039999999999998e-05,-0.00020729,-0.00039305,-0.06594360086767892,-0.06821845806638582,-3.194266194146158e-05,0.0012650164882141478,0.0002834795117858522,126.77294309165741,0.000461,0.00046333,0.00043567,,,1
2025-02-25,0.00043065,0.00044161,0.00036703,0.00036923,nitro,-0.1425220622387366,-0.1537598288313205,0.0005370279999999999,0.000775945,0.0005358172413168147,0.0009214667841378246,1.8648501408564269,,18.36201739015432,-0.00018913932486020423,-0.0001592125825989652,-1.1699434994902789e-05,-6.136999999999999e-05,-7.141e-05,-0.00049575,-0.14252206223873665,-0.15375982883132058,-2.9926742261239016e-05,0.001167883006179518,0.00028193199382048215,122.2157326774845,0.0004306,0.000461,0.00046333,,,1
2025-03-01,0.00037083,0.00039778,0.00034925,0.00037754,nitro,0.0225062968881184,0.0222567672416455,0.000497858,0.000758623043478261,0.0005070395610773938,0.0009001363220147727,1.9279600835413366,,19.417897924798623,-0.0001906032801848713,-0.00016549072211614646,-1.6207423570599743e-05,8.30999999999998e-06,-5.812999999999999e-05,-0.00039170000000000003,0.02250629688811845,0.02225676724164556,-2.5112558068724844e-05,0.0011278653108979372,0.000252565689102063,126.81541080950429,0.00036923,0.0004306,0.000461,,,1
2025-03-05,0.00037994,0.00042815,0.00032214,0.00034311,nitro,-0.0911956348996133,-0.0956254278793527,0.000461286,0.0007413099999999999,0.00047723418633604945,0.0008782921525239973,1.9313418645908604,,18.358450926716998,-0.00019232468928328714,-0.0001708575155495746,-1.8260366837366346e-05,-3.443000000000001e-05,-0.00012022000000000004,-0.00036572000000000004,-0.09119563489961335,-0.09562542787935273,-2.1467173733712532e-05,0.0010670873277567991,0.00023572667224320084,127.62537944995958,0.00037754,0.00036923,0.0004306,,,1
2025-03-09,0.00034157,0.00036634,0.00032816,0.00034232,nitro,-0.0023024685960769,-0.0023051233526735,0.0004301330000000001,0.0007253504,0.00045270433427494947,0.0008572736367387424,1.961930064912891,,18.333733532292626,-0.0001915446572175641,-0.0001749949438831725,-1.862210663534927e-05,-7.899999999999704e-07,-0.00011867999999999997,-0.00031152999999999997,-0.0023024685960769675,-0.0023051233526735645,-1.654971333439159e-05,0.0010369529811791304,0.00020663801882086976,133.53505491086065,0.00034311,0.00037754,0.00036923,,,1
2025-03-13,0.00034062,0.00034666,0.00027762,0.00029381,nitro,-0.1417095115681235,-0.1528126721883214,0.000395725,0.0007087526923076923,0.0004238144553158677,0.0008351770235333016,1.9939263562065999,,16.83485987330998,-0.00019262041947698262,-0.00017852003900193454,-1.7856044550928827e-05,-4.8510000000000035e-05,-0.00013679000000000002,-0.00034408,-0.1417095115681235,-0.15281267218832148,-1.4100380475048078e-05,0.00101668484716551,0.00017014015283449023,142.6570377824902,0.00034232,0.00034311,0.00037754,,,1
2025-03-17,0.00029318,0.00030454,0.00027597,0.00028569,nitro,-0.0276369082059834,-0.0280259930461756,0.00038023,0.0006930837037037036,0.0003987009179857099,0.0008136285128065055,1.1501473424817732,,16.590359599360127,-0.0001919158979482994,-0.00018119921079120754,-1.6400427744525064e-05,-8.11999999999997e-06,-8.354e-05,-0.00015495,-0.027636908205983413,-0.028025993046175663,-1.0716687157091858e-05,0.0009903092576350123,0.0001394347423649878,150.63138468007344,0.00029381,0.00034232,0.00034311,,,1
2025-03-21,0.00028547,0.00030946,0.00027516,0.00028636,nitro,0.0023451993419438,0.0023424536539197,0.00036529900000000003,0.0006785578571428572,0.0003782752965337626,0.0007929513162258583,1.162787543083567,,16.697864790203482,-0.0001891233993380969,-0.00018278404850058543,-1.4530477514206434e-05,6.699999999999783e-07,-9.118e-05,-0.00014931,0.002345199341943882,0.002342453653919747,-6.339350837511476e-06,0.0009616193383615878,0.00011389866163841216,157.6395144894229,0.00028569,0.00029381,0.00034232,,,1
2025-03-25,0.00028678,0.00030561,0.00027426,0.00029782,nitro,0.0400195558038833,0.0392395166340749,0.00034874799999999996,0.0006654289655172414,0.00036364706080035123,0.0007735344018640599,1.111424060442523,,18.629715311273245,-0.000183866103853316,-0.00018300045957113156,0.0010935491490166,1.146000000000003e-05,-4.528999999999997e-05,-0.00016551,0.04001955580388339,0.03923951663407493,-8.656442821844466e-07,0.0009012223712559842,0.00011092362874401586,156.16299279194274,0.00028636,0.00028569,0.00029381,,,1
2025-03-29,0.0002985,0.00034131,0.00026537,0.0002777,nitro,-0.0675575851185281,-0.0699478828493053,0.00033041799999999997,0.0006525046666666667,0.00034802032247301465,0.0007540899155164496,1.095040365275721,,17.847160859966962,-0.00017925681418457526,-0.0001822517304938203,-1.24670154575779e-05,-2.0120000000000045e-05,-6.462000000000004e-05,-0.0001833,-0.06755758511852816,-0.06994788284930538,2.9949163092450387e-06,0.0008545947051524745,0.00010173129484752539,157.44911469623312,0.00029782,0.00028636,0.00028569,,,1
2024-12-03,0.000556,0.00059478,0.0004971,0.00055348,pepe,-0.0021813986190486,-0.0021837813347486,0.00055348,0.00055348,0.00055348,0.00055348,,,100.0,0.0,0.0,-5.283016790659507e-06,,,,,,0.0,0.00055348,0.00055348,0.0,,,,,,1
2024-12-07,0.00055303,0.00061688,0.00043178,0.00049039,pepe,-0.1139878586398784,-0.1210246249042205,0.0005219350000000001,0.0005219350000000001,0.0005420090909090909,0.0005510058823529412,,,0.0,-5.032820512820531e-06,-1.0065641025641062e-06,-1.1121849190903496e-05,-6.308999999999991e-05,,,-0.11398785863987848,-0.12102462490422054,-4.026256410256425e-06,0.0005850250000000001,0.0004588450000000001,24.175424142853032,0.00055348,,,,,1
2024-12-11,0.00049014,0.00056928,0.00045962,0.00046598,pepe,-0.0497767083341831,-0.051058278147276,0.0005032833333333334,0.0005032833333333334,0.0005281856198347107,0.0005476715340253749,,,0.0,-1.0865795894513908e-05,-2.9784104609540665e-06,-1.4451830902439929e-05,-2.4410000000000046e-05,,,-0.04977670833418313,-0.051058278147276086,-7.88738543355984e-06,0.0005770169264612663,0.00042954974020540044,29.30102717273885,0.00049039,0.00055348,,,,1
2024-12-15,0.00046662,0.00050111,0.00046115,0.00046577,pepe,-0.0004506631185887,-0.0004507646977317,0.000493905,0.000493905,0.0005168373253193087,0.0005444597091616348,,,0.0,-1.532871625459253e-05,-5.448471619681759e-06,-1.591693432414762e-05,-2.0999999999999968e-07,,,-0.00045066311858876773,-0.00045076469773179116,-9.880244634910769e-06,0.0005655493975478893,0.0004222606024521107,29.011408083695972,0.00046598,0.00049039,0.00055348,,,0
2024-12-19,0.00046668,0.00050442,0.00043725,0.0004522,pepe,-0.0291345513880241,-0.0295673902080857,0.00048556399999999996,0.00048556399999999996,0.0005050850843521616,0.0005408416813513745,,,0.0,-1.973312717767873e-05,-8.305402731281154e-06,-1.2739674490431716e-06,-1.3570000000000021e-05,,,-0.02913455138802412,-0.029567390208085728,-1.1427724446397576e-05,0.0005578100535669596,0.0004133179464330403,29.757582344226375,0.00046577,0.00046598,0.00049039,,,0
2024-12-23,0.00045328,0.00047948,0.00037907,0.0004202,pepe,-0.0707651481645289,-0.0733937714329694,0.00047467,0.00047467,0.0004896514326517685,0.0005361106350238697,,,0.0,-2.551170408690367e-05,-1.1746663002405658e-05,5.3133984253660685e-06,-3.1999999999999965e-05,-0.00013327999999999994,,-0.07076514816452895,-0.0733937714329694,-1.3765041084498011e-05,0.0005566648876455111,0.0003926751123544888,34.54816510228629,0.0004522,0.00046577,0.00046598,,,0
2024-12-27,0.00042069,0.00052006,0.00041906,0.0004657,pepe,0.1082817705854355,0.1028108615774315,0.00047338857142857144,0.00047338857142857144,0.0004852966267150833,0.0005333494336503846,,,30.58083273319319,-2.6118717858098156e-05,-1.462107397354416e-05,8.593839881022139e-06,4.549999999999997e-05,-2.4690000000000063e-05,,0.10828177058543553,0.10281086157743151,-1.1497643884553997e-05,0.0005495602155178604,0.0003972169273392825,32.181446146628126,0.0004202,0.0004522,0.00046577,,,1
2024-12-31,0.00046562,0.00047334,0.0004126,0.00044309,pepe,-0.0485505690358599,-0.0497687403065686,0.00046960125,0.00046960125,0.0004776226945850681,0.0005298098480170362,,,26.280034340212055,-2.8100295965351977e-05,-1.7316918371905722e-05,9.56470137424346e-06,-2.2610000000000002e-05,-2.289000000000002e-05,,-0.04855056903585997,-0.04976874030656867,-1.0783377593446255e-05,0.0005436180112352094,0.0003955844887647906,31.52323859240554,0.0004657,0.0004202,0.0004522,,,0
2025-01-04,0.00044329,0.00052038,0.00042783,0.00047603,pepe,0.0743415558915796,0.0717079677737361,0.00047031555555555556,0.00047031555555555556,0.00047733311375141934,0.0005277008343693092,,,39.606065311544036,-2.670489082470638e-05,-1.9194512862465854e-05,9.73768479250664e-06,3.294000000000002e-05,1.026e-05,,0.07434155589157965,0.07170796777373616,-7.5103779622405265e-06,0.0005402161154713618,0.0004004149956397494,29.724961928268296,0.00044309,0.0004657,0.0004202,,,1
2025-01-08,0.0004766,0.00051146,0.00046053,0.00047064,pepe,-0.0113228157889209,-0.0113874068992984,0.00047034800000000004,0.00047034800000000004,0.00047611618397843395,0.0005254631545901206,,,38.383396183744466,-2.5737266958676913e-05,-2.0503063681708066e-05,7.613476703018148e-06,-5.390000000000028e-06,1.8439999999999993e-05,,-0.011322815788920915,-0.01138740689929845,-5.234203276968847e-06,0.0005366617794428881,0.000404034220557112,28.197751215222784,0.00047603,0.00044309,0.0004657,,,0
2025-01-12,0.00046979,0.00047783,0.00044437,0.00044579,pepe,-0.0528004419513853,-0.0542454814396935,0.000459579,0.00046811545454545457,0.0004706023323459914,0.0005223387171552139,1.0595477628958585,,33.28210264838606,-2.666819108690247e-05,-2.1736089162746945e-05,-4.625749860035001e-06,-2.484999999999998e-05,2.5589999999999977e-05,-0.00010768999999999997,-0.052800441951385335,-0.05424548143969358,-4.932101924155523e-06,0.0005329005871629345,0.00040333032192797465,27.67912573208548,0.00047064,0.00047603,0.00044309,,,2
2025-01-16,0.00044576,0.00045693,0.00041171,0.0004552,pepe,0.0211085937324748,0.0208888936956141,0.00045606000000000005,0.00046703916666666667,0.00046780190828308384,0.0005197058262863821,0.9166856166513659,,36.712187878219495,-2.634298131742787e-05,-2.265746759368313e-05,-1.2247454188148032e-05,9.410000000000006e-06,-1.0499999999999984e-05,-3.519000000000005e-05,0.021108593732474867,0.020888893695614162,-3.6855137237447398e-06,0.0005294757213753379,0.0004046026119579955,26.73718144638313,0.00044579,0.00047064,0.00047603,,,1
2025-01-20,0.00045438,0.00048888,0.00040263,0.00047563,pepe,0.0448813708260105,0.0439033582321475,0.00045702499999999996,0.0004677,0.0004692251976861595,0.0005179773625104455,0.9141320652844745,,43.5034140137076,-2.4158238833452887e-05,-2.2957621841637086e-05,-6.767471294965827e-06,2.0429999999999992e-05,3.254000000000001e-05,9.64999999999999e-06,0.044881370826010514,0.04390335823214756,-1.2006169918158015e-06,0.0005278615655483695,0.0004075384344516304,25.726562133149272,0.0004552,0.00044579,0.00047064,,,1
2025-01-24,0.00047574,0.00047987,0.0004097,0.00043042,pepe,-0.0950528772365073,-0.0998787648748298,0.00045348999999999997,0.00046503714285714285,0.00046216970719776683,0.0005145437404512124,1.04818204487177,,34.64396806206649,-2.5777734165569966e-05,-2.3521644306423665e-05,-2.9149941553837272e-06,-4.521000000000001e-05,-4.561000000000002e-05,-3.535000000000002e-05,-0.09505287723650735,-0.09987876487482981,-2.2560898591463013e-06,0.0005261076465761216,0.0004039666391381641,26.264785364785066,0.00047563,0.0004552,0.00044579,,,1
2025-01-28,0.00043045,0.00051185,0.00042587,0.00049232,pepe,0.1438130198410854,0.1343674354042927,0.000457502,0.000466856,0.0004676515786163546,0.0005136722212178316,1.2557659585412746,,49.73689210997008,-2.1814914449529762e-05,-2.3180298335044885e-05,-2.594083258757517e-07,6.189999999999999e-05,2.1679999999999996e-05,4.011999999999999e-05,0.1438130198410854,0.13436743540429275,1.3653838855151235e-06,0.0005274053807510311,0.0004063066192489689,25.93921069924392,0.00043042,0.00047563,0.0004552,,,1
2025-02-01,0.00049127,0.00053707,0.00041648,0.00044505,pepe,-0.0960147871303217,-0.1009422761687912,0.0004599870000000001,0.000465493125,0.0004635422006861083,0.0005109811537190931,1.3124071220624955,,41.798569172962395,-2.2232364364888264e-05,-2.2990711541013564e-05,9.489657064283424e-07,-4.726999999999997e-05,-7.399999999999963e-07,2.484999999999998e-05,-0.09601478713032174,-0.1009422761687912,7.583471761252999e-07,0.0005250626976519631,0.00040592355234803703,25.59417935633873,0.00049232,0.00043042,0.00047563,,,0
2025-02-05,0.00044521,0.00044665,0.00040133,0.00040977,pepe,-0.0792719919110211,-0.0825906087220303,0.000454394,0.0004622152941176471,0.00045376543692499766,0.0005070120888673639,1.2573190931933156,,37.04609067059293,-2.512042496108206e-05,-2.3416654225027265e-05,1.3055265386618622e-08,-3.528e-05,-4.5430000000000004e-05,-5.592999999999999e-05,-0.07927199191102119,-0.08259060872203036,-1.7037707360547957e-06,0.0005256772820428507,0.00039875330619244353,27.459925594348967,0.00044505,0.00049232,0.00043042,,,0
2025-02-09,0.00040982,0.00042236,0.00039939,0.0004158,pepe,0.0147155721502305,0.0146083487410023,0.00045166499999999997,0.00045963666666666667,0.0004468626302113617,0.0005034351442058986,1.2457905870546508,,38.33659558547614,-2.6615852209255708e-05,-2.4056493821872955e-05,-1.175676475464883e-06,6.030000000000022e-06,-5.9829999999999974e-05,-2.7289999999999964e-05,0.01471557215023056,0.014608348741002393,-2.5593583873827525e-06,0.0005248734037606283,0.0003943999295727051,28.38621973615171,0.00040977,0.00044505,0.00049232,,,1
2025-02-13,0.00041552,0.00043802,0.00037458,0.00040833,pepe,-0.017965367965368,-0.0181287044118207,0.000444895,0.0004569363157894737,0.0004398566974456596,0.0004997055307076282,1.1673222836851866,,37.31607701403867,-2.8080066124955814e-05,-2.4861208282489527e-05,-2.032213004766813e-06,-7.470000000000035e-06,-2.209e-05,-6.770000000000002e-05,-0.017965367965368073,-0.018128704411820743,-3.2188578424662874e-06,0.0005244408130152613,0.0003894318185636861,29.54656694736832,0.0004158,0.00040977,0.00044505,,,1
2025-02-17,0.00040728,0.00047354,0.00039655,0.00045915,pepe,0.1244581588421129,0.1173012830474392,0.00044374599999999996,0.00045704700000000003,0.0004433645706373578,0.0004981151177387016,1.3447904373561654,,47.54624360974811,-2.4853224422157318e-05,-2.4859611510423086e-05,-2.629726773146047e-06,5.082000000000003e-05,-3.3169999999999955e-05,-1.148999999999996e-05,0.12445815884211298,0.11730128304743927,6.387088265767828e-09,0.0005228493203542246,0.0003912446796457755,28.794553012808123,0.00040833,0.0004158,0.00040977,,,1
2025-02-21,0.000459,0.00046456,0.00044697,0.00045651,pepe,-0.0057497549820321,-0.0057663484593984,0.00044481799999999993,0.0004570214285714286,0.0004457546487032927,0.0004964835444940467,1.3142031056097403,,47.11606432479852,-2.225244275276062e-05,-2.4338177758890594e-05,-3.693191988363782e-06,-2.6400000000000425e-06,1.1459999999999975e-05,1.0719999999999979e-05,-0.005749754982032118,-0.005766348459398457,2.085735006129976e-06,0.0005009438231705361,0.000403453176829464,21.559259117637954,0.00045915,0.00040833,0.0004158,,,1
2025-02-25,0.00045637,0.00053384,0.0004392,0.00046008,pepe,0.0078202010908852,0.0077897818053659,0.000445306,0.0004571604545454546,0.00044835925802996676,0.0004950559545138881,1.3106768641769273,,47.80379935610314,-1.967641788069472e-05,-2.340582578325142e-05,-1.1699434994902789e-05,3.570000000000049e-06,5.0310000000000025e-05,4.880000000000021e-06,0.007820201090885215,0.007789781805365918,3.7294079025567e-06,0.0004963735356064031,0.00040499246439359683,20.27613005434114,0.00045651,0.00045915,0.00040833,,,1
2025-03-01,0.00046303,0.00047759,0.00039925,0.00041018,pepe,-0.1084593983655016,-0.114804299659912,0.000438761,0.0004551178260869565,0.00044141757475179097,0.0004917274857094219,1.4042418087631012,,39.97789834036807,-2.1414558874025436e-05,-2.3007572401406227e-05,-1.6207423570599743e-05,-4.990000000000002e-05,-5.620000000000017e-06,-6.544999999999999e-05,-0.10845939836550167,-0.11480429965991207,1.5930135273807907e-06,0.00049624367325281,0.00039954232674719,21.590278594579516,0.00046008,0.00045651,0.00045915,,,1
2025-03-05,0.00040959,0.00043076,0.00037551,0.00040237,pepe,-0.0190404212784631,-0.0192240244231433,0.00043595600000000004,0.00045292000000000005,0.00043431801570601076,0.0004882232705835622,1.323470210193958,,38.90438929155067,-2.3155329636617662e-05,-2.3037123848448515e-05,-1.8260366837366346e-05,-7.810000000000022e-06,-5.960000000000004e-06,-2.8050000000000004e-05,-0.01904042127846317,-0.019224024423143398,-1.1820578816914678e-07,0.0004961831135249428,0.0003932628864750573,23.142546495208368,0.00041018,0.00046008,0.00045651,,,1
2025-03-09,0.00040215,0.00040837,0.0003478,0.00036632,pepe,-0.0895941546337947,-0.0938647949736033,0.000423356,0.00044945600000000004,0.0004219547401230997,0.00048344275016852056,1.1228351927161753,,34.322881683935506,-2.7131086449057502e-05,-2.3855916368570314e-05,-1.862210663534927e-05,-3.604999999999998e-05,-9.283000000000002e-05,-0.00012599999999999997,-0.08959415463379472,-0.0938647949736033,-3.2751700804871882e-06,0.0005020132067091879,0.00037884479329081203,27.965554815503946,0.00040237,0.00041018,0.00046008,,,1
2025-03-13,0.00036339,0.00037117,0.00025748,0.00027062,pepe,-0.2612469971609521,-0.3027916455133418,0.00040591300000000004,0.0004425776923076923,0.00039443933282799065,0.0004750967599658335,1.7590726001385626,,25.67795081786275,-3.757099749642141e-05,-2.6598932594140535e-05,-1.7856044550928827e-05,-9.57e-05,-0.00018588999999999997,-0.00017443,-0.2612469971609521,-0.3027916455133418,-1.0972064902280872e-05,0.0005291479706646663,0.00033675202933533375,44.43837425322382,0.00036632,0.00040237,0.00041018,,,1
2025-03-17,0.00027217,0.00030359,0.00024795,0.00028439,pepe,0.05088315719459,0.0496309127313763,0.00039337499999999995,0.00043671888888888893,0.00037443036322290144,0.0004676180634965851,1.8143069061173958,,28.469688344537687,-4.422379392958199e-05,-3.012390486122883e-05,-1.6400427744525064e-05,1.3769999999999971e-05,-0.00017569000000000005,-0.00012538000000000002,0.05088315719459002,0.04963091273137638,-1.409988906835316e-05,0.0005384481007595781,0.00030932089924042206,54.05415897942858,0.00027062,0.00036632,0.00040237,,,1
2025-03-21,0.00028696,0.00031467,0.0002481,0.0003003,pepe,0.0559443018390239,0.05443543942241,0.000381825,0.00043184678571428573,0.00036095211536419205,0.0004610565708104445,1.8562664639761668,,31.66364938339545,-4.7662950178587306e-05,-3.363171392470053e-05,-1.4530477514206434e-05,1.5910000000000002e-05,-0.00010988000000000003,-0.00011550000000000004,0.05594430183902399,0.054435439422410005,-1.4031236253886776e-05,0.0005428472769818213,0.0002906427230181788,60.51771562073751,0.00028439,0.00027062,0.00036632,,,1
2025-03-25,0.00029997,0.00032411,0.00029301,0.00030604,pepe,0.019114219114219,0.0189338373743664,0.00037159599999999997,0.0004275086206896552,0.00035096809438888435,0.00045497748960219176,1.8735677299489768,,32.82897651690163,-4.935638655397792e-05,-3.677664845055601e-05,0.0010935491490166,5.740000000000009e-06,-9.633e-05,-0.00010229,0.019114219114219066,0.018933837374366477,-1.2579738103421911e-05,0.000540006630152257,0.0002764843698477432,64.54994857371697,0.0003003,0.00028439,0.00027062,,,1
2025-03-29,0.00030596,0.00033625,0.00030149,0.00030418,pepe,-0.0060776369102079,-0.0060961809194285,0.000356099,0.0004233976666666667,0.00034246116813635994,0.00044906386255896857,1.6982722247552944,,32.634770636316716,-5.0269063069694516e-05,-3.947513137438371e-05,-1.24670154575779e-05,-1.8600000000000127e-06,-6.214000000000003e-05,-0.00015497000000000004,-0.006077636910207906,-0.006096180919428531,-1.0793931695310803e-05,0.000535831355616549,0.0002640136443834509,67.96759653010224,0.00030604,0.0003003,0.00028439,,,1
2024-12-03,1.26,1.4,1.13,1.22,popcat,-0.0317460317460317,-0.0322608622182214,1.22,1.22,1.22,1.22,,,100.0,0.0,0.0,-5.283016790659507e-06,,,,,,0.0,1.22,1.22,0.0,,,,,,1
2024-12-07,1.22,1.46,1.2,1.43,popcat,0.1721311475409837,0.1588235855266508,1.325,1.325,1.258181818181818,1.228235294117647,,,100.0,0.016752136752136826,0.0033504273504273655,-1.1121849190903496e-05,0.20999999999999996,,,0.1721311475409837,0.1588235855266508,0.01340170940170946,1.535,1.115,31.698113207547163,1.22,,,,,1
2024-12-11,1.43,1.59,1.034,1.17,popcat,-0.1818181818181818,-0.2006706954621512,1.2733333333333332,1.2733333333333332,1.2421487603305783,1.2259515570934256,,,42.85714285714285,0.008945381936835028,0.004469418267708898,-1.4451830902439929e-05,-0.26,,,-0.18181818181818188,-0.20067069546215124,0.004475963669126131,1.4986232699828772,1.0480433966837892,35.38585392401215,1.43,1.22,,,,1
2024-12-15,1.17,1.29,1.082,1.085,popcat,-0.0726495726495726,-0.0754237618172418,1.2262499999999998,1.2262499999999998,1.2135762584522913,1.2204240450505461,,,35.67909922589726,-0.004053589863607598,0.0027648166414455987,-1.591693432414762e-05,-0.08499999999999996,,,-0.07264957264957261,-0.07542376181724184,-0.006818406505053197,1.4805505112067214,0.9719494887932782,41.47612822943472,1.17,1.43,1.22,,,1
2024-12-19,1.082,1.17,0.827174,0.827174,popcat,-0.2376276497695852,-0.2713201940489928,1.1464348,1.1464348,1.1433213023700566,1.2050024746564072,,,23.061759693370888,-0.03475909096237495,-0.004739964879318511,-1.2739674490431716e-06,-0.257826,,,-0.23762764976958528,-0.2713201940489928,-0.030019126083056437,1.5384328336897621,0.7544367663102378,68.38557826223736,1.085,1.17,1.43,,,1
2024-12-23,0.82673,0.870332,0.647151,0.764653,popcat,-0.0755838553919731,-0.0785929357755006,1.0828045,1.0828045,1.0744725201209553,1.1877338678071365,,,21.112057184635077,-0.06340742269545596,-0.016473456442546004,5.3133984253660685e-06,-0.06252099999999994,-0.45534699999999995,,-0.0755838553919731,-0.07859293577550065,-0.04693396625290996,1.5400006835386786,0.6256083164613213,84.44667223652628,0.827174,1.085,1.17,,,1
2024-12-27,0.764606,0.847919,0.7109,0.727936,popcat,-0.0480178590811779,-0.0492090039057865,1.032109,1.032109,1.0114658800989633,1.1697025788735234,,,20.040511557336615,-0.08805909658666833,-0.030790584471370473,8.593839881022139e-06,-0.036717,-0.7020639999999999,,-0.04801785908117795,-0.04920900390578656,-0.057268512115297855,1.5228716377757083,0.5413463622242916,95.09899395813977,0.764653,0.827174,1.085,,,1
2024-12-31,0.728426,0.80825,0.713719,0.768166,popcat,0.0552658475470371,0.0537927233805805,0.999116125,0.999116125,0.9672295382627881,1.1539560463686793,,,24.558626034464666,-0.1031603328651205,-0.04526453415012048,9.56470137424346e-06,0.04022999999999999,-0.4018339999999999,,0.05526584754703712,0.05379272338058059,-0.057895798715000016,1.4902584722155878,0.5079737777844121,98.31536793895461,0.727936,0.764653,0.827174,,,1
